model_key,model_group,provider,model_id,variant,batch,seed,k,n_reference,n_query,n_parsed,n_correct,accuracy,invalid_rate,normalization_mode,reasoning_tokens,prompt_tokens,completion_tokens,total_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,cache_hit_rate,cost_status,estimated_cost_cny,uncached_upper_bound_cny,status,parse_ok,parse_method,source_file,copied_from,copied_from_sha256,request_extra,copied_from,copied_from_sha256,request_extra,record_level,cotton_n,cotton_correct,cotton_accuracy,dacron_n,dacron_correct,dacron_accuracy,dacron-cotton_n,dacron-cotton_correct,dacron-cotton_accuracy,spandex_n,spandex_correct,spandex_accuracy,silk_n,silk_correct,silk_accuracy,cotton_hemp30_n,cotton_hemp30_correct,cotton_hemp30_accuracy,flax_cotton25_n,flax_cotton25_correct,flax_cotton25_accuracy,poly_pa15_n,poly_pa15_correct,poly_pa15_accuracy
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T2,100013,5,40,200,200,200,1.0,0.0,reference_zscore,94,43737,2178,45915,0,43737,0.0,unavailable,,,done,True,,results/gpt56_terra/A2_fft16_T2_s100013_k5.json,k_sweep/results/gpt56_terra/A2_fft16_T2_s100013_k5.json,1a870d037e48bab013cecd8dd39dac66721bc89226240bc1b2cd1987097bec2a,,k_sweep/results/gpt56_terra/A2_fft16_T2_s100013_k5.json,1a870d037e48bab013cecd8dd39dac66721bc89226240bc1b2cd1987097bec2a,,model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T3,100013,0,0,240,240,240,1.0,0.0,none_raw_fft16,886,51640,3385,55025,0,51640,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T3_s100013_k0.json,k_sweep/results/gpt56_terra/A2_fft16_T3_s100013_k0.json,5feec06269ce2a6d166f961567835bd3f5da2d021f8319985308a6a4e5440d52,{'reasoning_effort': 'none'},k_sweep/results/gpt56_terra/A2_fft16_T3_s100013_k0.json,5feec06269ce2a6d166f961567835bd3f5da2d021f8319985308a6a4e5440d52,{'reasoning_effort': 'none'},model-batch-seed-k,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T3,100013,1,8,232,232,232,1.0,0.0,reference_zscore,69,48242,2485,50727,0,48242,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T3_s100013_k1.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T3,100013,3,24,216,216,216,1.0,0.0,reference_zscore,91,43735,2341,46076,0,43735,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T3_s100013_k3.json,k_sweep/results/gpt56_terra/A2_fft16_T3_s100013_k3.json,0e2b3cbb3be65bb7475de158221925323c59ce0d887ed34907eda8e8d37c3752,{'reasoning_effort': 'none'},k_sweep/results/gpt56_terra/A2_fft16_T3_s100013_k3.json,0e2b3cbb3be65bb7475de158221925323c59ce0d887ed34907eda8e8d37c3752,{'reasoning_effort': 'none'},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T3,100013,5,40,200,200,200,1.0,0.0,reference_zscore,88,43851,2172,46023,0,43851,0.0,unavailable,,,done,True,,results/gpt56_terra/A2_fft16_T3_s100013_k5.json,k_sweep/results/gpt56_terra/A2_fft16_T3_s100013_k5.json,d414a9354d2942fa7002dd4720b1ec235791ed79fff2556da531da0381b63337,,k_sweep/results/gpt56_terra/A2_fft16_T3_s100013_k5.json,d414a9354d2942fa7002dd4720b1ec235791ed79fff2556da531da0381b63337,,model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T1,7,1,8,232,232,232,1.0,0.0,reference_zscore,74,48077,2490,50567,0,48077,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T1_s7_k1.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T1,7,3,24,216,216,216,1.0,0.0,reference_zscore,63,48251,2313,50564,0,48251,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T1_s7_k3.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T1,7,5,40,200,200,200,1.0,0.0,reference_zscore,74,48141,2158,50299,0,48141,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T1_s7_k5.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T2,7,1,8,232,232,232,1.0,0.0,reference_zscore,154,44011,2570,46581,0,44011,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T2_s7_k1.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T2,7,3,24,216,216,216,1.0,0.0,reference_zscore,70,48119,2320,50439,0,48119,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T2_s7_k3.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T2,7,5,40,200,200,200,1.0,0.0,reference_zscore,90,44079,2174,46253,0,44079,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T2_s7_k5.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T3,7,1,8,232,232,232,1.0,0.0,reference_zscore,117,43687,2533,46220,0,43687,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T3_s7_k1.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T3,7,3,24,216,216,216,1.0,0.0,reference_zscore,71,43863,2321,46184,0,43863,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T3_s7_k3.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T3,7,5,40,200,200,200,1.0,0.0,reference_zscore,68,44253,2152,46405,0,44253,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T3_s7_k5.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T1,42,1,8,232,232,231,0.9956896551724138,0.0,reference_zscore,110,48245,2525,50770,0,48245,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T1_s42_k1.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,28,0.9655172413793104,29,29,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T1,42,3,24,216,216,216,1.0,0.0,reference_zscore,77,48094,2327,50421,0,48094,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T1_s42_k3.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T1,42,5,40,200,200,200,1.0,0.0,reference_zscore,88,48278,2172,50450,0,48278,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T1_s42_k5.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T2,42,1,8,232,232,232,1.0,0.0,reference_zscore,314,48149,2730,50879,0,48149,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T2_s42_k1.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T2,42,3,24,216,216,216,1.0,0.0,reference_zscore,76,48284,2326,50610,0,48284,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T2_s42_k3.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T2,42,5,40,200,200,200,1.0,0.0,reference_zscore,89,48217,2173,50390,0,48217,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T2_s42_k5.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T3,42,1,8,232,232,232,1.0,0.0,reference_zscore,76,48117,2492,50609,0,48117,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T3_s42_k1.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T3,42,3,24,216,216,216,1.0,0.0,reference_zscore,71,48112,2321,50433,0,48112,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T3_s42_k3.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gpt56_terra,"GPT-5.6 Terra (QuickRouter, thinking off)",quickrouter,gpt-5.6-terra,A2_fft16,T3,42,5,40,200,200,200,1.0,0.0,reference_zscore,88,48196,2172,50368,0,48196,0.0,unavailable,,,done,True,indexed_json,results/gpt56_terra/A2_fft16_T3_s42_k5.json,,,{'enable_thinking': False},,,{'enable_thinking': False},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T1,100013,0,0,240,240,240,1.0,0.0,none_raw_fft16,0,52252,2496,54748,0,52252,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T1_s100013_k0.json,k_sweep/results/gpt56_luna/A2_fft16_T1_s100013_k0.json,e9e90d2a5ad0ca5704135ae2a5b3e814dfcffbd74a97218ef7634ebe334c583e,,k_sweep/results/gpt56_luna/A2_fft16_T1_s100013_k0.json,e9e90d2a5ad0ca5704135ae2a5b3e814dfcffbd74a97218ef7634ebe334c583e,,model-batch-seed-k,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T1,100013,1,8,232,232,231,0.9956896551724138,0.0,reference_zscore,0,43754,2412,46166,0,43754,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T1_s100013_k1.json,k_sweep/results/gpt56_luna/A2_fft16_T1_s100013_k1.json,1021ac56363e2c1b873e7d17768c7f3c922dca5717ce2c8aaa8144edcc43d239,,k_sweep/results/gpt56_luna/A2_fft16_T1_s100013_k1.json,1021ac56363e2c1b873e7d17768c7f3c922dca5717ce2c8aaa8144edcc43d239,,model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,28,0.9655172413793104,29,29,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T1,100013,3,24,216,216,216,1.0,0.0,reference_zscore,0,43685,2247,45932,0,43685,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T1_s100013_k3.json,k_sweep/results/gpt56_luna/A2_fft16_T1_s100013_k3.json,c1be7d9914a9113a5cf74877d6e6ebffcfdd9940320c9bd0b2355c6366b84d78,,k_sweep/results/gpt56_luna/A2_fft16_T1_s100013_k3.json,c1be7d9914a9113a5cf74877d6e6ebffcfdd9940320c9bd0b2355c6366b84d78,,model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T1,100013,5,40,200,200,200,1.0,0.0,reference_zscore,0,43728,2081,45809,0,43728,0.0,unavailable,,,done,True,,results/gpt56_luna/A2_fft16_T1_s100013_k5.json,k_sweep/results/gpt56_luna/A2_fft16_T1_s100013_k5.json,15f516710cc0fb49cda854641e8bc24dd22546f382ef2461acd290254507daeb,,k_sweep/results/gpt56_luna/A2_fft16_T1_s100013_k5.json,15f516710cc0fb49cda854641e8bc24dd22546f382ef2461acd290254507daeb,,model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T2,100013,0,0,240,240,90,0.375,0.0,none_raw_fft16,0,51997,2556,54553,0,51997,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T2_s100013_k0.json,k_sweep/results/gpt56_luna/A2_fft16_T2_s100013_k0.json,9325f4549bdd2c7444c086be358807963a2648210ce1c8cc8013e825731b13bb,,k_sweep/results/gpt56_luna/A2_fft16_T2_s100013_k0.json,9325f4549bdd2c7444c086be358807963a2648210ce1c8cc8013e825731b13bb,,model-batch-seed-k,30,30,1.0,30,30,1.0,30,30,1.0,30,0,0.0,30,0,0.0,30,0,0.0,30,0,0.0,30,0,0.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T2,100013,1,8,232,232,203,0.875,0.0,reference_zscore,0,43734,2500,46234,0,43734,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T2_s100013_k1.json,k_sweep/results/gpt56_luna/A2_fft16_T2_s100013_k1.json,427e1907452e4a427a453487174b75580dd4d52d9530735b5c54914bd5e6abb2,,k_sweep/results/gpt56_luna/A2_fft16_T2_s100013_k1.json,427e1907452e4a427a453487174b75580dd4d52d9530735b5c54914bd5e6abb2,,model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,0,0.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T2,100013,3,24,216,216,216,1.0,0.0,reference_zscore,0,43803,2247,46050,0,43803,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T2_s100013_k3.json,k_sweep/results/gpt56_luna/A2_fft16_T2_s100013_k3.json,b00fbaeeee84ee01e247e81f26f596451a1a1c7957512cb69367ee85220450fc,,k_sweep/results/gpt56_luna/A2_fft16_T2_s100013_k3.json,b00fbaeeee84ee01e247e81f26f596451a1a1c7957512cb69367ee85220450fc,,model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T2,100013,5,40,200,200,200,1.0,0.0,reference_zscore,0,43737,2081,45818,0,43737,0.0,unavailable,,,done,True,,results/gpt56_luna/A2_fft16_T2_s100013_k5.json,k_sweep/results/gpt56_luna/A2_fft16_T2_s100013_k5.json,781d8fa5dee8f0da9c39d96ab5840bc53d385b7e06a85a8a6ec15f8216d0b1d5,,k_sweep/results/gpt56_luna/A2_fft16_T2_s100013_k5.json,781d8fa5dee8f0da9c39d96ab5840bc53d385b7e06a85a8a6ec15f8216d0b1d5,,model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T3,100013,0,0,240,240,240,1.0,0.0,none_raw_fft16,0,51640,2496,54136,0,51640,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T3_s100013_k0.json,k_sweep/results/gpt56_luna/A2_fft16_T3_s100013_k0.json,c571a774174d803ee98c5a499b6eaa585cf4b42c4d25de10f01a08e5d462257e,,k_sweep/results/gpt56_luna/A2_fft16_T3_s100013_k0.json,c571a774174d803ee98c5a499b6eaa585cf4b42c4d25de10f01a08e5d462257e,,model-batch-seed-k,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0,30,30,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T3,100013,1,8,232,232,232,1.0,0.0,reference_zscore,0,43862,2413,46275,0,43862,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T3_s100013_k1.json,k_sweep/results/gpt56_luna/A2_fft16_T3_s100013_k1.json,fd702e7e231fe7cb1c9290fb39bada82453e96fd7ff0648739c8176d51990d55,,k_sweep/results/gpt56_luna/A2_fft16_T3_s100013_k1.json,fd702e7e231fe7cb1c9290fb39bada82453e96fd7ff0648739c8176d51990d55,,model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T3,100013,3,24,216,216,216,1.0,0.0,reference_zscore,0,43735,2247,45982,0,43735,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T3_s100013_k3.json,k_sweep/results/gpt56_luna/A2_fft16_T3_s100013_k3.json,67ce469c0ed0c35a0792e7fc3bdd90c27539f0ff3d53e4ac8cdb29bc2a345410,,k_sweep/results/gpt56_luna/A2_fft16_T3_s100013_k3.json,67ce469c0ed0c35a0792e7fc3bdd90c27539f0ff3d53e4ac8cdb29bc2a345410,,model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T3,100013,5,40,200,200,200,1.0,0.0,reference_zscore,0,43851,2081,45932,0,43851,0.0,unavailable,,,done,True,,results/gpt56_luna/A2_fft16_T3_s100013_k5.json,k_sweep/results/gpt56_luna/A2_fft16_T3_s100013_k5.json,c4aeac62be77e4d98cc51a9b82b68a656c96c254e0ff55d85d5f6e04865f37e4,,k_sweep/results/gpt56_luna/A2_fft16_T3_s100013_k5.json,c4aeac62be77e4d98cc51a9b82b68a656c96c254e0ff55d85d5f6e04865f37e4,,model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T1,7,1,8,232,232,174,0.75,0.0,reference_zscore,0,43697,2471,46168,0,43697,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T1_s7_k1.json,,,{'reasoning_effort': 'none'},,,{'reasoning_effort': 'none'},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,0,0.0,29,0,0.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T1,7,3,24,216,216,216,1.0,0.0,reference_zscore,0,43869,2247,46116,0,43869,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T1_s7_k3.json,,,{'reasoning_effort': 'none'},,,{'reasoning_effort': 'none'},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T1,7,5,40,200,200,200,1.0,0.0,reference_zscore,0,43759,2081,45840,0,43759,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T1_s7_k5.json,,,{'reasoning_effort': 'none'},,,{'reasoning_effort': 'none'},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T2,7,1,8,232,232,203,0.875,0.0,reference_zscore,0,43618,2500,46118,0,43618,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T2_s7_k1.json,,,{'reasoning_effort': 'none'},,,{'reasoning_effort': 'none'},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,0,0.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T2,7,3,24,216,216,216,1.0,0.0,reference_zscore,0,43739,2247,45986,0,43739,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T2_s7_k3.json,,,{'reasoning_effort': 'none'},,,{'reasoning_effort': 'none'},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T2,7,5,40,200,200,200,1.0,0.0,reference_zscore,0,43686,2081,45767,0,43686,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T2_s7_k5.json,,,{'reasoning_effort': 'none'},,,{'reasoning_effort': 'none'},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T3,7,1,8,232,232,232,1.0,0.0,reference_zscore,0,43294,2413,45707,0,43294,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T3_s7_k1.json,,,{'reasoning_effort': 'none'},,,{'reasoning_effort': 'none'},model-batch-seed-k,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0,29,29,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T3,7,3,24,216,216,216,1.0,0.0,reference_zscore,0,43863,2247,46110,0,43863,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T3_s7_k3.json,,,{'reasoning_effort': 'none'},,,{'reasoning_effort': 'none'},model-batch-seed-k,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0,27,27,1.0
gpt56_luna,"GPT-5.6 Luna (QuickRouter, thinking off)",quickrouter,gpt-5.6-luna,A2_fft16,T3,7,5,40,200,200,200,1.0,0.0,reference_zscore,0,43860,2081,45941,0,43860,0.0,unavailable,,,done,True,indexed_json,results/gpt56_luna/A2_fft16_T3_s7_k5.json,,,{'reasoning_effort': 'none'},,,{'reasoning_effort': 'none'},model-batch-seed-k,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0,25,25,1.0
